node,degree,wdegree,pagerank,is_oncokb,betweenness,closeness,clustering,degree_rank,wdegree_rank,pagerank_rank,betweenness_rank,closeness_rank,clustering_rank,is_cosmic,is_tcga
NR5A1,5,4.106,0.00012018324748673621,False,0.0,0.0,0.0,2435.0,2942.0,2423.0,1.0,1.0,2273.0,False,False
HSPH1,5,4.4030000000000005,0.00010758509250494227,False,0.0,0.0,0.0,2435.0,2664.0,2975.0,1.0,1.0,2273.0,False,False
DPF1,5,4.801,9.922403107556447e-05,False,0.0,0.0,0.1,2435.0,2373.0,3367.0,1.0,1.0,630.0,False,False
CDC23,5,4.35,8.296830365558292e-05,False,0.0,0.0,0.1,2435.0,2730.0,5047.0,1.0,1.0,630.0,False,False
ZSCAN32,5,4.314,0.00025483766984291264,False,0.0,0.0,0.0,2435.0,2761.0,325.0,1.0,1.0,2273.0,False,False
ERN1,5,3.687,0.00010688866016317094,False,0.0,0.0,0.0,2435.0,3231.0,3005.0,1.0,1.0,2273.0,False,False
CPSF3,5,4.832,0.00011992498419664503,False,0.0,0.0,0.2,2435.0,2365.0,2430.0,1.0,1.0,258.0,False,False
ACSL4,5,4.009,0.00015564923021481238,False,0.0,0.0,0.1,2435.0,3000.0,1357.0,1.0,1.0,630.0,False,False
LAMTOR2,5,4.444,0.00012062227971422514,False,0.0,0.0,0.0,2435.0,2620.0,2410.0,1.0,1.0,2273.0,False,False
PDCD6,5,4.4079999999999995,0.00013049978573665807,False,0.0,0.0,0.0,2435.0,2661.0,2033.0,1.0,1.0,2273.0,False,False
SFPQ,5,4.194,9.608256965055576e-05,True,0.0,0.0,0.0,2435.0,2876.0,3550.0,1.0,1.0,2273.0,False,False
KLHL22,5,4.458,0.00010430272641553338,False,0.0,0.0,0.1,2435.0,2613.0,3110.0,1.0,1.0,630.0,False,False
FUNDC1,5,4.602,0.00012959338078692508,False,0.0,0.0,0.0,2435.0,2505.0,2069.0,1.0,1.0,2273.0,False,False
BMPR1B,5,4.65,0.0001538510951349588,False,0.0,0.0,0.0,2435.0,2472.0,1396.0,1.0,1.0,2273.0,False,False
GGA1,5,4.274,0.000109316977032546,False,0.0,0.0,0.0,2435.0,2790.0,2884.0,1.0,1.0,2273.0,False,False
CHTOP,5,4.28,0.00011291408972352551,False,0.0,0.0,0.1,2435.0,2782.0,2726.0,1.0,1.0,630.0,False,False
F11,5,4.433,0.00012862715937494816,False,0.0,0.0,0.0,2435.0,2631.0,2103.0,1.0,1.0,2273.0,False,False
TFDP1,5,4.389,9.070471878126826e-05,False,0.0,0.0,0.0,2435.0,2691.0,4516.0,1.0,1.0,2273.0,False,False
GNA15,5,4.094,0.00012142724244470625,False,0.0,0.0,0.0,2435.0,2947.0,2371.0,1.0,1.0,2273.0,False,False
NT5C3B,5,4.594,0.00010545017651338135,False,0.0,0.0,0.0,2435.0,2512.0,3066.0,1.0,1.0,2273.0,False,False
BAIAP2,5,4.179,9.873918092927835e-05,False,0.0,0.0,0.2,2435.0,2889.0,3401.0,1.0,1.0,258.0,False,False
C1ORF158,5,4.13,0.00012194120359157931,False,0.0,0.0,0.2,2435.0,2926.0,2351.0,1.0,1.0,258.0,False,False
AP4B1,5,4.426,0.00012213535259182962,False,0.0,0.0,0.0,2435.0,2641.0,2343.0,1.0,1.0,2273.0,False,False
FDX1,5,4.508,9.484730336526223e-05,False,0.0,0.0,0.0,2435.0,2566.0,3626.0,1.0,1.0,2273.0,False,False
ENTPD3,5,4.341,0.00011791517572881128,False,0.0,0.0,0.0,2435.0,2740.0,2508.0,1.0,1.0,2273.0,False,False
LHX8,5,4.398,0.0001707732561514842,False,0.0,0.0,0.0,2435.0,2674.0,1107.0,1.0,1.0,2273.0,False,False
GSTA4,5,3.997,9.773184656857853e-05,False,0.0,0.0,0.1,2435.0,3006.0,3456.0,1.0,1.0,630.0,False,False
ZBTB16,5,4.286,9.850072073292875e-05,True,0.0,0.0,0.0,2435.0,2779.0,3417.0,1.0,1.0,2273.0,False,False
COL14A1,5,3.901,0.00013656750922333817,False,0.0,0.0,0.0,2435.0,3069.0,1871.0,1.0,1.0,2273.0,False,False
PIP4K2B,5,4.397,0.00010756378002518983,False,0.0,0.0,0.0,2435.0,2676.0,2978.0,1.0,1.0,2273.0,False,False
BICDL1,5,4.425,0.00015084910237421782,False,0.0,0.0,0.1,2435.0,2642.0,1463.0,1.0,1.0,630.0,False,False
CATSPER3,5,4.086,0.00012372372231003945,False,0.0,0.0,0.0,2435.0,2951.0,2270.0,1.0,1.0,2273.0,False,False
NUFIP1,5,4.552,6.787000941991786e-05,False,0.0,0.0,0.0,2435.0,2536.0,6215.0,1.0,1.0,2273.0,False,False
INTS3,5,4.3870000000000005,0.0001394081368741119,False,0.0,0.0,0.0,2435.0,2696.0,1798.0,1.0,1.0,2273.0,False,False
UGT1A3,5,4.37,0.00011386092595535522,False,0.0,0.0,0.0,2435.0,2708.0,2681.0,1.0,1.0,2273.0,False,False
NACA2,5,4.06,4.840386785216352e-05,False,0.0,0.0,0.0,2435.0,2967.0,7875.0,1.0,1.0,2273.0,False,False
UCHL5,5,4.787,9.853507344837472e-05,False,0.0,0.0,0.0,2435.0,2380.0,3413.0,1.0,1.0,2273.0,False,False
PLA2G6,5,3.7640000000000002,0.00016291735899623392,False,0.0,0.0,0.0,2435.0,3161.0,1225.0,1.0,1.0,2273.0,False,False
KCNH2,5,4.428,0.00012136757860300616,False,0.0,0.0,0.0,2435.0,2635.0,2374.0,1.0,1.0,2273.0,False,False
CPLX2,5,4.188,0.00013622853404840948,False,0.0,0.0,0.0,2435.0,2881.0,1879.0,1.0,1.0,2273.0,False,False
CYP19A1,5,4.226,0.00012610178526163528,True,0.0,0.0,0.0,2435.0,2839.0,2173.0,1.0,1.0,2273.0,False,False
PEX5,5,4.527,0.00013530261258408555,False,0.0,0.0,0.0,2435.0,2554.0,1903.0,1.0,1.0,2273.0,False,False
MED12,5,4.969,8.353071554339797e-05,True,0.0,0.0,0.0,2435.0,2292.0,5009.0,1.0,1.0,2273.0,False,False
KDM5C,5,4.086,8.600507966028138e-05,True,0.0,0.0,0.0,2435.0,2951.0,4836.0,1.0,1.0,2273.0,False,False
CDC25A,5,4.397,9.601260454316102e-05,False,0.0,0.0,0.0,2435.0,2676.0,3554.0,1.0,1.0,2273.0,False,False
JUP,5,4.391,0.0001260215960033861,False,0.0,0.0,0.0,2435.0,2687.0,2178.0,1.0,1.0,2273.0,False,False
EML4,5,4.343,9.672700524765528e-05,True,0.0,0.0,0.0,2435.0,2735.0,3507.0,1.0,1.0,2273.0,False,False
DVL1,5,4.456,0.0001497023597881196,False,0.0,0.0,0.0,2435.0,2614.0,1488.0,1.0,1.0,2273.0,False,False
GRHPR,5,4.0969999999999995,0.0001101280863231803,False,0.0,0.0,0.0,2435.0,2945.0,2845.0,1.0,1.0,2273.0,False,False
NR3C2,5,3.937,0.00011773368777064052,False,0.0,0.0,0.0,2435.0,3051.0,2521.0,1.0,1.0,2273.0,False,False
SLC2A1,5,4.022,0.0001346964828071164,False,0.0,0.0,0.0,2435.0,2995.0,1921.0,1.0,1.0,2273.0,False,False
NCOA1,5,4.49,8.616558218531153e-05,True,0.0,0.0,0.0,2435.0,2585.0,4823.0,1.0,1.0,2273.0,False,False
RMI1,5,4.244,9.888703241012717e-05,False,0.0,0.0,0.0,2435.0,2818.0,3390.0,1.0,1.0,2273.0,False,False
CXCL6,5,4.26,8.656761495974824e-05,False,0.0,0.0,0.0,2435.0,2802.0,4798.0,1.0,1.0,2273.0,False,False
COQ2,5,4.561,0.00017350866030109633,False,0.0,0.0,0.0,2435.0,2528.0,1064.0,1.0,1.0,2273.0,False,False
IL1R1,5,4.205,8.788406756297003e-05,False,0.0,0.0,0.0,2435.0,2867.0,4712.0,1.0,1.0,2273.0,False,False
BAG2,5,4.1690000000000005,9.097513072172624e-05,False,0.0,0.0,0.0,2435.0,2899.0,4506.0,1.0,1.0,2273.0,False,False
DDIT3,5,4.609,9.399946163141157e-05,True,0.0,0.0,0.0,2435.0,2502.0,4312.0,1.0,1.0,2273.0,False,False
INO80E,5,4.695,9.16319011619964e-05,False,0.0,0.0,0.0,2435.0,2439.0,4471.0,1.0,1.0,2273.0,False,False
GJA5,5,4.1579999999999995,0.00017986067366746486,False,0.0,0.0,0.0,2435.0,2910.0,958.0,1.0,1.0,2273.0,False,False
RFC5,5,4.552,9.915395638276125e-05,False,0.0,0.0,0.1,2435.0,2536.0,3370.0,1.0,1.0,630.0,False,False
MSRB1,5,3.874,0.00010538607469790651,False,0.0,0.0,0.2,2435.0,3087.0,3069.0,1.0,1.0,258.0,False,False
ZMAT2,5,4.787,7.761452958216876e-05,False,0.0,0.0,0.2,2435.0,2380.0,5411.0,1.0,1.0,258.0,False,False
SEC24C,5,4.403,0.00013778900319798854,False,0.0,0.0,0.0,2435.0,2667.0,1847.0,1.0,1.0,2273.0,False,False
RIPK3,5,4.712,0.00010658398671277201,False,0.0,0.0,0.0,2435.0,2424.0,3014.0,1.0,1.0,2273.0,False,False
CFP,5,3.7969999999999997,0.00014017075527217177,False,0.0,0.0,0.0,2435.0,3133.0,1777.0,1.0,1.0,2273.0,False,False
BUD23,5,4.321,5.135663598913823e-05,False,0.0,0.0,0.0,2435.0,2754.0,7601.0,1.0,1.0,2273.0,False,False
TAF4B,5,4.388,7.214794772243223e-05,False,0.0,0.0,0.2,2435.0,2692.0,5838.0,1.0,1.0,258.0,False,False
GTPBP3,5,4.312,9.938701648554346e-05,False,0.0,0.0,0.0,2435.0,2762.0,3357.0,1.0,1.0,2273.0,False,False
ARPC5L,5,4.252,0.00011633981045630557,False,0.0,0.0,0.0,2435.0,2806.0,2581.0,1.0,1.0,2273.0,False,False
COL10A1,5,3.9690000000000003,0.00010387219916408972,False,0.0,0.0,0.0,2435.0,3029.0,3132.0,1.0,1.0,2273.0,False,False
HTATIP2,5,4.021,6.762571537586415e-05,True,0.0,0.0,0.1,2435.0,2996.0,6238.0,1.0,1.0,630.0,False,False
GIT1,5,4.459,0.00010870562039332135,False,0.0,0.0,0.0,2435.0,2611.0,2915.0,1.0,1.0,2273.0,False,False
BET1L,5,3.948,0.00010761015329320844,False,0.0,0.0,0.1,2435.0,3043.0,2974.0,1.0,1.0,630.0,False,False
WDR63,5,4.047,0.0001527778852909918,False,0.0,0.0,0.0,2435.0,2976.0,1421.0,1.0,1.0,2273.0,False,False
PHF10,5,4.5040000000000004,9.190084595717493e-05,False,0.0,0.0,0.0,2435.0,2570.0,4455.0,1.0,1.0,2273.0,False,False
SDHD,5,4.462,8.427601263476757e-05,True,0.0,0.0,0.0,2435.0,2607.0,4951.0,1.0,1.0,2273.0,False,False
COG8,5,4.334,0.00014011634620268902,False,0.0,0.0,0.0,2435.0,2749.0,1781.0,1.0,1.0,2273.0,False,False
SLC22A8,5,4.206,0.00016292654219996413,False,0.0,0.0,0.1,2435.0,2865.0,1224.0,1.0,1.0,630.0,False,False
PCGF6,5,4.467,8.751250326463813e-05,False,0.0,0.0,0.0,2435.0,2603.0,4739.0,1.0,1.0,2273.0,False,False
CCNL2,5,4.2379999999999995,8.419792282465741e-05,False,0.0,0.0,0.1,2435.0,2824.0,4954.0,1.0,1.0,630.0,False,False
LIG1,5,3.99,8.48090504001935e-05,False,0.0,0.0,0.0,2435.0,3011.0,4923.0,1.0,1.0,2273.0,False,False
KCNJ5,5,4.317,0.00010663566911759561,True,0.0,0.0,0.1,2435.0,2757.0,3013.0,1.0,1.0,630.0,False,False
TNNT3,5,4.214,0.00012641251961257758,False,0.0,0.0,0.1,2435.0,2855.0,2162.0,1.0,1.0,630.0,False,False
BRMS1,5,4.601,9.606425313629116e-05,False,0.0,0.0,0.1,2435.0,2506.0,3553.0,1.0,1.0,630.0,False,False
CD7,5,4.109,8.983547352438212e-05,False,0.0,0.0,0.1,2435.0,2940.0,4573.0,1.0,1.0,630.0,False,False
ACSL1,5,3.8049999999999997,0.00014077442701708822,False,0.0,0.0,0.1,2435.0,3127.0,1763.0,1.0,1.0,630.0,False,False
MYL5,5,4.057,0.00011706487393495452,False,0.0,0.0,0.1,2435.0,2968.0,2556.0,1.0,1.0,630.0,False,False
ACTR10,5,4.873,0.0001336157072546897,False,0.0,0.0,0.3,2435.0,2342.0,1941.0,1.0,1.0,245.0,False,False
TK2,5,4.361,0.00012142329831423096,False,0.0,0.0,0.1,2435.0,2723.0,2372.0,1.0,1.0,630.0,False,False
NCK2,5,4.515,0.00010806856169667686,False,0.0,0.0,0.1,2435.0,2561.0,2949.0,1.0,1.0,630.0,False,False
TADA1,5,4.779,8.803713655834876e-05,False,0.0,0.0,0.0,2435.0,2388.0,4704.0,1.0,1.0,2273.0,False,False
CCNA1,5,4.503,8.367149112466357e-05,False,0.0,0.0,0.0,2435.0,2571.0,4994.0,1.0,1.0,2273.0,False,False
MERTK,5,4.392,0.00012604591203617207,True,0.0,0.0,0.0,2435.0,2685.0,2176.0,1.0,1.0,2273.0,False,False
RNPS1,5,4.612,9.345375471940072e-05,False,0.0,0.0,0.0,2435.0,2500.0,4350.0,1.0,1.0,2273.0,False,False
LRTOMT,5,4.272,0.00011096316696926216,False,0.0,0.0,0.1,2435.0,2792.0,2813.0,1.0,1.0,630.0,False,False
DYSF,5,4.342,0.0001226474977487777,False,0.0,0.0,0.1,2435.0,2738.0,2312.0,1.0,1.0,630.0,False,False
TNPO3,5,3.983,9.461010908801215e-05,False,0.0,0.0,0.0,2435.0,3019.0,4279.0,1.0,1.0,2273.0,False,False
MYO15A,5,4.287,0.00012439620721451414,False,0.0,0.0,0.1,2435.0,2778.0,2243.0,1.0,1.0,630.0,False,False
TSTD1,5,3.825,0.00010318285600557792,False,0.0,0.0,0.0,2435.0,3118.0,3161.0,1.0,1.0,2273.0,False,False
KAT8,5,4.862,8.768358640900064e-05,False,0.0,0.0,0.1,2435.0,2347.0,4727.0,1.0,1.0,630.0,False,False
FBN1,5,4.17,0.00011568176953935335,False,0.0,0.0,0.0,2435.0,2898.0,2608.0,1.0,1.0,2273.0,False,False
DUSP1,5,3.946,9.983689420798489e-05,False,0.0,0.0,0.1,2435.0,3045.0,3327.0,1.0,1.0,630.0,False,False
GAR1,5,4.251,9.981018811223428e-05,False,0.0,0.0,0.0,2435.0,2807.0,3329.0,1.0,1.0,2273.0,False,False
ATF3,5,4.029,8.511261232871449e-05,False,0.0,0.0,0.1,2435.0,2989.0,4895.0,1.0,1.0,630.0,False,False
ECSIT,5,4.949,0.00010636140875099467,True,0.0,0.0,0.0,2435.0,2307.0,3026.0,1.0,1.0,2273.0,False,False
TOP1,5,4.05,7.651016374605073e-05,True,0.0,0.0,0.0,2435.0,2973.0,5488.0,1.0,1.0,2273.0,False,False
KYAT1,5,4.3149999999999995,0.00013332330139041165,False,0.0,0.0,0.0,2435.0,2759.0,1952.0,1.0,1.0,2273.0,False,False
MEF2D,5,4.421,9.293135928219214e-05,True,0.0,0.0,0.3,2435.0,2648.0,4388.0,1.0,1.0,245.0,False,False
KCNJ2,5,4.441,0.0001427910186742988,False,0.0,0.0,0.0,2435.0,2625.0,1718.0,1.0,1.0,2273.0,False,False
PSMG2,5,4.508,9.512899893477409e-05,False,0.0,0.0,0.0,2435.0,2566.0,3607.0,1.0,1.0,2273.0,False,False
GATA2,5,4.478,0.00010675974821573026,True,0.0,0.0,0.1,2435.0,2597.0,3009.0,1.0,1.0,630.0,False,False
ABAT,5,4.418,0.00011139748088752186,False,0.0,0.0,0.1,2435.0,2653.0,2788.0,1.0,1.0,630.0,False,False
BAX,5,4.388,9.860811311359141e-05,True,0.0,0.0,0.1,2435.0,2692.0,3410.0,1.0,1.0,630.0,False,False
NUP210,5,4.65,0.0001211978431702705,False,0.0,0.0,0.0,2435.0,2472.0,2378.0,1.0,1.0,2273.0,False,False
HTR1B,5,3.865,0.0001260977833613539,False,0.0,0.0,0.0,2435.0,3093.0,2174.0,1.0,1.0,2273.0,False,False
STX3,5,4.2379999999999995,0.00012699861040854927,False,0.0,0.0,0.1,2435.0,2824.0,2142.0,1.0,1.0,630.0,False,False
ECHDC1,5,4.576,0.00011751307546761082,False,0.0,0.0,0.0,2435.0,2520.0,2530.0,1.0,1.0,2273.0,False,False
IHH,5,4.222,0.00012217799606704528,False,0.0,0.0,0.0,2435.0,2846.0,2339.0,1.0,1.0,2273.0,False,False
TCAP,5,4.341,0.00014370603229273504,False,0.0,0.0,0.0,2435.0,2740.0,1696.0,1.0,1.0,2273.0,False,False
RUNX3,5,4.162,0.00010308746275732462,False,0.0,0.0,0.0,2435.0,2906.0,3165.0,1.0,1.0,2273.0,False,False
TRIM25,5,3.924,9.642806603921929e-05,False,0.0,0.0,0.0,2435.0,3058.0,3526.0,1.0,1.0,2273.0,False,False
C4B,5,3.947,0.0001330420296569539,False,0.0,0.0,0.1,2435.0,3044.0,1959.0,1.0,1.0,630.0,False,False
ORAI1,5,4.693,0.00012260514950599688,False,0.0,0.0,0.0,2435.0,2441.0,2315.0,1.0,1.0,2273.0,False,False
PTPN6,5,4.573,9.782723495273074e-05,True,0.0,0.0,0.0,2435.0,2521.0,3448.0,1.0,1.0,2273.0,False,False
TCF7L1,5,4.209,0.00013744900866771408,False,0.0,0.0,0.0,2435.0,2859.0,1857.0,1.0,1.0,2273.0,False,False
LPA,5,3.9939999999999998,0.0001224941712205198,False,0.0,0.0,0.0,2435.0,3009.0,2323.0,1.0,1.0,2273.0,False,False
SRSF7,5,4.122,9.224269610551698e-05,False,0.0,0.0,0.1,2435.0,2930.0,4432.0,1.0,1.0,630.0,False,False
EFNB3,5,4.483,0.00011418373277561462,False,0.0,0.0,0.0,2435.0,2593.0,2665.0,1.0,1.0,2273.0,False,False
TCEA3,5,4.29,6.927239313901369e-05,False,0.0,0.0,0.1,2435.0,2775.0,6088.0,1.0,1.0,630.0,False,False
PYGO1,5,4.638,9.11123214354809e-05,False,0.0,0.0,0.0,2435.0,2482.0,4500.0,1.0,1.0,2273.0,False,False
ABCA1,5,4.2379999999999995,0.00011170145800674388,False,0.0,0.0,0.0,2435.0,2824.0,2776.0,1.0,1.0,2273.0,False,False
XCL1,5,4.469,9.491381593570903e-05,False,0.0,0.0,0.0,2435.0,2601.0,3620.0,1.0,1.0,2273.0,False,False
FGF16,5,4.113,8.940523197293865e-05,False,0.0,0.0,0.0,2435.0,2937.0,4599.0,1.0,1.0,2273.0,False,False
MTG2,5,4.368,5.36818844396672e-05,False,0.0,0.0,0.1,2435.0,2711.0,7355.0,1.0,1.0,630.0,False,False
KRI1,5,4.057,5.180533166278235e-05,False,0.0,0.0,0.1,2435.0,2968.0,7559.0,1.0,1.0,630.0,False,False
CRTC2,5,4.237,9.306464465297155e-05,False,0.0,0.0,0.0,2435.0,2830.0,4380.0,1.0,1.0,2273.0,False,False
MORF4L1,5,4.641,0.0001057990873770227,False,0.0,0.0,0.0,2435.0,2480.0,3051.0,1.0,1.0,2273.0,False,False
RAPGEF3,5,4.625,0.00010134478301440547,False,0.0,0.0,0.0,2435.0,2496.0,3240.0,1.0,1.0,2273.0,False,False
GTF2A2,5,4.473,7.1080806215413e-05,False,0.0,0.0,0.3,2435.0,2598.0,5932.0,1.0,1.0,245.0,False,False
TNNI3,5,4.577,0.00014396208545519688,False,0.0,0.0,0.0,2435.0,2519.0,1689.0,1.0,1.0,2273.0,False,False
PIH1D1,5,4.3229999999999995,7.163577002779546e-05,False,0.0,0.0,0.0,2435.0,2753.0,5884.0,1.0,1.0,2273.0,False,False
SWSAP1,5,4.454,0.0001190444469339527,False,0.0,0.0,0.0,2435.0,2615.0,2463.0,1.0,1.0,2273.0,False,False
CYBA,5,4.595,0.0001168282967688604,False,0.0,0.0,0.0,2435.0,2510.0,2563.0,1.0,1.0,2273.0,False,False
LAMB3,5,3.792,9.26735423355758e-05,False,0.0,0.0,0.0,2435.0,3139.0,4406.0,1.0,1.0,2273.0,False,False
DCTN2,5,3.992,0.00012497613203552683,False,0.0,0.0,0.0,2435.0,3010.0,2221.0,1.0,1.0,2273.0,False,False
VPS45,5,4.336,0.00013278074304115805,False,0.0,0.0,0.0,2435.0,2745.0,1966.0,1.0,1.0,2273.0,False,False
JAG2,5,3.966,0.00010415844552944555,False,0.0,0.0,0.0,2435.0,3032.0,3117.0,1.0,1.0,2273.0,False,False
NT5C3A,5,4.484,0.00010989536775307889,False,0.0,0.0,0.0,2435.0,2590.0,2855.0,1.0,1.0,2273.0,False,False
GLUD1,5,4.422,0.00011221105246396018,False,0.0,0.0,0.0,2435.0,2647.0,2752.0,1.0,1.0,2273.0,False,False
GHRHR,5,4.2219999999999995,0.0001152011269793197,False,0.0,0.0,0.0,2435.0,2847.0,2631.0,1.0,1.0,2273.0,False,False
LRP8,5,4.346,0.0001111817839460419,False,0.0,0.0,0.0,2435.0,2732.0,2802.0,1.0,1.0,2273.0,False,False
NUP58,5,4.428,0.0001144592560629905,False,0.0,0.0,0.0,2435.0,2635.0,2656.0,1.0,1.0,2273.0,False,False
IFIT1,5,4.465,9.848250079275015e-05,False,0.0,0.0,0.3,2435.0,2605.0,3419.0,1.0,1.0,245.0,False,False
GDNF,5,4.048,0.00010974750146725664,False,0.0,0.0,0.0,2435.0,2975.0,2861.0,1.0,1.0,2273.0,False,False
VLDLR,5,4.165,0.00011527248349754703,False,0.0,0.0,0.1,2435.0,2905.0,2628.0,1.0,1.0,630.0,False,False
FBXO5,5,4.567,8.424368880670948e-05,False,0.0,0.0,0.1,2435.0,2525.0,4953.0,1.0,1.0,630.0,False,False
GTSE1,5,3.96,7.25965260922089e-05,True,0.0,0.0,0.1,2435.0,3035.0,5806.0,1.0,1.0,630.0,False,False
TNFRSF14,5,4.185,0.00011410836371830481,True,0.0,0.0,0.0,2435.0,2884.0,2671.0,1.0,1.0,2273.0,False,False
STX4,5,4.394,0.00011338121912234069,False,0.0,0.0,0.2,2435.0,2681.0,2702.0,1.0,1.0,258.0,False,False
GPX6,5,3.982,0.00010090131146983746,False,0.0,0.0,0.0,2435.0,3021.0,3268.0,1.0,1.0,2273.0,False,False
ULK1,5,4.697,0.00014927248411786715,False,0.0,0.0,0.0,2435.0,2437.0,1498.0,1.0,1.0,2273.0,False,False
ILF2,5,3.987,9.015922303501227e-05,False,0.0,0.0,0.0,2435.0,3017.0,4550.0,1.0,1.0,2273.0,False,False
SUPV3L1,5,4.511,8.139730399063135e-05,False,0.0,0.0,0.1,2435.0,2563.0,5138.0,1.0,1.0,630.0,False,False
AK2,5,4.117,0.00010250848597587581,False,0.0,0.0,0.1,2435.0,2934.0,3184.0,1.0,1.0,630.0,False,False
AMPD2,5,4.38,0.00010713931232774727,False,0.0,0.0,0.1,2435.0,2700.0,2995.0,1.0,1.0,630.0,False,False
MEN1,5,4.075,8.00505255158964e-05,True,0.0,0.0,0.0,2435.0,2958.0,5234.0,1.0,1.0,2273.0,False,False
OTC,5,4.245,0.00011832831886849234,False,0.0,0.0,0.0,2435.0,2815.0,2493.0,1.0,1.0,2273.0,False,False
BRD2,5,4.181,7.707368808305506e-05,False,0.0,0.0,0.0,2435.0,2887.0,5447.0,1.0,1.0,2273.0,False,False
IFI44L,5,4.485,8.592102618963871e-05,False,0.0,0.0,0.1,2435.0,2589.0,4840.0,1.0,1.0,630.0,False,False
GAGE12F,5,4.0760000000000005,6.0836491471000275e-05,False,0.0,0.0,0.0,2435.0,2957.0,6767.0,1.0,1.0,2273.0,False,False
CENPQ,5,4.2010000000000005,7.012628965830167e-05,False,0.0,0.0,0.2,2435.0,2870.0,6003.0,1.0,1.0,258.0,False,False
H2AJ,5,4.59,7.162569950868869e-05,False,0.0,0.0,0.2,2435.0,2514.0,5886.0,1.0,1.0,258.0,False,False
MGST1,5,4.055,0.00010134712620926944,False,0.0,0.0,0.0,2435.0,2970.0,3239.0,1.0,1.0,2273.0,False,False
ATP6V1D,5,4.717,0.00011824204750254973,False,0.0,0.0,0.1,2435.0,2420.0,2496.0,1.0,1.0,630.0,False,False
ATP6V0E1,5,4.659,0.00012881867716581734,False,0.0,0.0,0.0,2435.0,2467.0,2096.0,1.0,1.0,2273.0,False,False
MTRES1,5,4.225,5.1705754915688244e-05,False,0.0,0.0,0.1,2435.0,2840.0,7566.0,1.0,1.0,630.0,False,False
IL5RA,5,3.936,9.656361848118184e-05,False,0.0,0.0,0.0,2435.0,3053.0,3519.0,1.0,1.0,2273.0,False,False
RGPD2,5,4.094,0.00012102930640424132,False,0.0,0.0,0.0,2435.0,2947.0,2388.0,1.0,1.0,2273.0,False,False
EFNA3,5,4.499,0.00010617078088902833,False,0.0,0.0,0.1,2435.0,2575.0,3035.0,1.0,1.0,630.0,False,False
LDHAL6B,5,4.162,0.00011052094390823119,False,0.0,0.0,0.0,2435.0,2906.0,2829.0,1.0,1.0,2273.0,False,False
HAUS6,5,4.144,0.00012529599527414073,False,0.0,0.0,0.0,2435.0,2916.0,2210.0,1.0,1.0,2273.0,False,False
CEBPA,5,4.261,0.00010455926527578673,True,0.0,0.0,0.0,2435.0,2801.0,3095.0,1.0,1.0,2273.0,False,False
ARID1B,5,4.695,9.039177055744001e-05,True,0.0,0.0,0.2,2435.0,2439.0,4539.0,1.0,1.0,258.0,False,False
KARS1,5,4.276,8.824263234492545e-05,False,0.0,0.0,0.2,2435.0,2788.0,4680.0,1.0,1.0,258.0,False,False
CEACAM5,5,3.832,0.00010940744305816502,False,0.0,0.0,0.0,2435.0,3111.0,2880.0,1.0,1.0,2273.0,False,False
TUBB3,5,4.124,0.00015080500631341244,False,0.0,0.0,0.0,2435.0,2927.0,1466.0,1.0,1.0,2273.0,False,False
SAA1,5,3.868,0.00010393538193063607,False,0.0,0.0,0.0,2435.0,3091.0,3130.0,1.0,1.0,2273.0,False,False
WEE1,5,3.909,7.689811806326875e-05,True,0.0,0.0,0.1,2435.0,3066.0,5458.0,1.0,1.0,630.0,False,False
BACE1,5,3.958,0.00012925342669182455,False,0.0,0.0,0.0,2435.0,3036.0,2086.0,1.0,1.0,2273.0,False,False
USP39,5,4.496,7.530504414071776e-05,False,0.0,0.0,0.0,2435.0,2580.0,5580.0,1.0,1.0,2273.0,False,False
SNAP47,5,4.1530000000000005,0.00010852144063059325,False,0.0,0.0,0.1,2435.0,2912.0,2927.0,1.0,1.0,630.0,False,False
CASK,5,4.12,0.0001643885562622264,False,0.0,0.0,0.0,2435.0,2931.0,1201.0,1.0,1.0,2273.0,False,False
SSR4,5,4.83,7.968908211639073e-05,False,0.0,0.0,0.3,2435.0,2366.0,5266.0,1.0,1.0,245.0,False,False
PRKCQ,5,4.4159999999999995,9.833100138194266e-05,False,0.0,0.0,0.0,2435.0,2657.0,3429.0,1.0,1.0,2273.0,False,False
MYOD1,5,4.241,8.949122501400137e-05,True,0.0,0.0,0.0,2435.0,2822.0,4596.0,1.0,1.0,2273.0,False,False
RETNLB,5,3.981,0.00010547988224052579,False,0.0,0.0,0.1,2435.0,3022.0,3064.0,1.0,1.0,630.0,False,False
MOB4,5,4.7780000000000005,0.00012959254780494305,False,0.0,0.0,0.0,2435.0,2389.0,2071.0,1.0,1.0,2273.0,False,False
CHTF18,5,4.34,8.687639401553637e-05,False,0.0,0.0,0.0,2435.0,2742.0,4781.0,1.0,1.0,2273.0,False,False
CYP8B1,5,3.7969999999999997,0.0001253766581039454,False,0.0,0.0,0.0,2435.0,3133.0,2207.0,1.0,1.0,2273.0,False,False
SLC17A7,5,4.132,0.00010827785081062286,False,0.0,0.0,0.1,2435.0,2925.0,2939.0,1.0,1.0,630.0,False,False
PSMA4,5,4.368,0.00010580825498855082,False,0.0,0.0,0.0,2435.0,2711.0,3049.0,1.0,1.0,2273.0,False,False
UBE2K,5,4.155,0.00012879679690001365,False,0.0,0.0,0.1,2435.0,2911.0,2098.0,1.0,1.0,630.0,False,False
